dataset,data_layer,metric,time_fs,value
master_results,population_diagonal_production_30ps,population_shannon_entropy,1560,0.944062962029
master_results,population_diagonal_production_30ps,population_shannon_entropy,1570,0.945977012141
master_results,population_diagonal_production_30ps,population_shannon_entropy,1580,0.947878631665
master_results,population_diagonal_production_30ps,population_shannon_entropy,1590,0.949767987577
master_results,population_diagonal_production_30ps,population_shannon_entropy,1600,0.951645244157
master_results,population_diagonal_production_30ps,population_shannon_entropy,1610,0.953510554207
master_results,population_diagonal_production_30ps,population_shannon_entropy,1620,0.95536406967
master_results,population_diagonal_production_30ps,population_shannon_entropy,1630,0.957205930153
master_results,population_diagonal_production_30ps,population_shannon_entropy,1640,0.959036276637
master_results,population_diagonal_production_30ps,population_shannon_entropy,1650,0.960855241296
master_results,population_diagonal_production_30ps,population_shannon_entropy,1660,0.962662953818
master_results,population_diagonal_production_30ps,population_shannon_entropy,1670,0.964459538036
master_results,population_diagonal_production_30ps,population_shannon_entropy,1680,0.966245115854
master_results,population_diagonal_production_30ps,population_shannon_entropy,1690,0.968019804239
master_results,population_diagonal_production_30ps,population_shannon_entropy,1700,0.969783716832
master_results,population_diagonal_production_30ps,population_shannon_entropy,1710,0.971536965704
master_results,population_diagonal_production_30ps,population_shannon_entropy,1720,0.973279658741
master_results,population_diagonal_production_30ps,population_shannon_entropy,1730,0.975011902439
master_results,population_diagonal_production_30ps,population_shannon_entropy,1740,0.976733799876
master_results,population_diagonal_production_30ps,population_shannon_entropy,1750,0.978445454275
master_results,population_diagonal_production_30ps,population_shannon_entropy,1760,0.980146963097
master_results,population_diagonal_production_30ps,population_shannon_entropy,1770,0.981838425436
master_results,population_diagonal_production_30ps,population_shannon_entropy,1780,0.983519936486
master_results,population_diagonal_production_30ps,population_shannon_entropy,1790,0.985191590285
master_results,population_diagonal_production_30ps,population_shannon_entropy,1800,0.986853479641
master_results,population_diagonal_production_30ps,population_shannon_entropy,1810,0.988505694919
master_results,population_diagonal_production_30ps,population_shannon_entropy,1820,0.990148326159
master_results,population_diagonal_production_30ps,population_shannon_entropy,1830,0.991781460787
master_results,population_diagonal_production_30ps,population_shannon_entropy,1840,0.993405186071
master_results,population_diagonal_production_30ps,population_shannon_entropy,1850,0.995019586889
master_results,population_diagonal_production_30ps,population_shannon_entropy,1860,0.996624747812
master_results,population_diagonal_production_30ps,population_shannon_entropy,1870,0.998220751685
master_results,population_diagonal_production_30ps,population_shannon_entropy,1880,0.999807680566
master_results,population_diagonal_production_30ps,population_shannon_entropy,1890,1.00138561446
master_results,population_diagonal_production_30ps,population_shannon_entropy,1900,1.00295463419
master_results,population_diagonal_production_30ps,population_shannon_entropy,1910,1.0045148171
master_results,population_diagonal_production_30ps,population_shannon_entropy,1920,1.00606624205
master_results,population_diagonal_production_30ps,population_shannon_entropy,1930,1.00760898472
master_results,population_diagonal_production_30ps,population_shannon_entropy,1940,1.00914312139
master_results,population_diagonal_production_30ps,population_shannon_entropy,1950,1.01066872671
master_results,population_diagonal_production_30ps,population_shannon_entropy,1960,1.01218587426
master_results,population_diagonal_production_30ps,population_shannon_entropy,1970,1.01369463768
master_results,population_diagonal_production_30ps,population_shannon_entropy,1980,1.01519508823
master_results,population_diagonal_production_30ps,population_shannon_entropy,1990,1.01668729816
master_results,population_diagonal_production_30ps,population_shannon_entropy,2000,1.01817133706
master_results,population_diagonal_production_30ps,population_shannon_entropy,2010,1.01984117258
master_results,population_diagonal_production_30ps,population_shannon_entropy,2020,1.02201833959
master_results,population_diagonal_production_30ps,population_shannon_entropy,2030,1.02502500604
master_results,population_diagonal_production_30ps,population_shannon_entropy,2040,1.02893101437
master_results,population_diagonal_production_30ps,population_shannon_entropy,2050,1.03338887035
master_results,population_diagonal_production_30ps,population_shannon_entropy,2060,1.03786697514
master_results,population_diagonal_production_30ps,population_shannon_entropy,2070,1.04195481406
master_results,population_diagonal_production_30ps,population_shannon_entropy,2080,1.04549024244
master_results,population_diagonal_production_30ps,population_shannon_entropy,2090,1.04850888542
master_results,population_diagonal_production_30ps,population_shannon_entropy,2100,1.051129855
master_results,population_diagonal_production_30ps,population_shannon_entropy,2110,1.05347039
master_results,population_diagonal_production_30ps,population_shannon_entropy,2120,1.05561357645
master_results,population_diagonal_production_30ps,population_shannon_entropy,2130,1.05761096477
master_results,population_diagonal_production_30ps,population_shannon_entropy,2140,1.05949452825
master_results,population_diagonal_production_30ps,population_shannon_entropy,2150,1.06128437861
master_results,population_diagonal_production_30ps,population_shannon_entropy,2160,1.06299201226
master_results,population_diagonal_production_30ps,population_shannon_entropy,2170,1.06462359369
master_results,population_diagonal_production_30ps,population_shannon_entropy,2180,1.06618469674
master_results,population_diagonal_production_30ps,population_shannon_entropy,2190,1.06768369474
master_results,population_diagonal_production_30ps,population_shannon_entropy,2200,1.06913200271
master_results,population_diagonal_production_30ps,population_shannon_entropy,2210,1.07053982537
master_results,population_diagonal_production_30ps,population_shannon_entropy,2220,1.07191372808
master_results,population_diagonal_production_30ps,population_shannon_entropy,2230,1.07325562962
master_results,population_diagonal_production_30ps,population_shannon_entropy,2240,1.07456546173
master_results,population_diagonal_production_30ps,population_shannon_entropy,2250,1.07584253447
master_results,population_diagonal_production_30ps,population_shannon_entropy,2260,1.07708805222
master_results,population_diagonal_production_30ps,population_shannon_entropy,2270,1.07830565053
master_results,population_diagonal_production_30ps,population_shannon_entropy,2280,1.07949900608
master_results,population_diagonal_production_30ps,population_shannon_entropy,2290,1.0806722294
master_results,population_diagonal_production_30ps,population_shannon_entropy,2300,1.08182799712
master_results,population_diagonal_production_30ps,population_shannon_entropy,2310,1.08296882883
master_results,population_diagonal_production_30ps,population_shannon_entropy,2320,1.08409616668
master_results,population_diagonal_production_30ps,population_shannon_entropy,2330,1.08521120851
master_results,population_diagonal_production_30ps,population_shannon_entropy,2340,1.08631491457
master_results,population_diagonal_production_30ps,population_shannon_entropy,2350,1.08740798273
master_results,population_diagonal_production_30ps,population_shannon_entropy,2360,1.08849112219
master_results,population_diagonal_production_30ps,population_shannon_entropy,2370,1.08956495894
master_results,population_diagonal_production_30ps,population_shannon_entropy,2380,1.09063018262
master_results,population_diagonal_production_30ps,population_shannon_entropy,2390,1.09168733992
master_results,population_diagonal_production_30ps,population_shannon_entropy,2400,1.09273691592
master_results,population_diagonal_production_30ps,population_shannon_entropy,2410,1.09377929017
master_results,population_diagonal_production_30ps,population_shannon_entropy,2420,1.09481478327
master_results,population_diagonal_production_30ps,population_shannon_entropy,2430,1.09584370324
master_results,population_diagonal_production_30ps,population_shannon_entropy,2440,1.09686634005
master_results,population_diagonal_production_30ps,population_shannon_entropy,2450,1.09788295874
master_results,population_diagonal_production_30ps,population_shannon_entropy,2460,1.098893815
master_results,population_diagonal_production_30ps,population_shannon_entropy,2470,1.09989914093
master_results,population_diagonal_production_30ps,population_shannon_entropy,2480,1.10089915063
master_results,population_diagonal_production_30ps,population_shannon_entropy,2490,1.10189403166
master_results,population_diagonal_production_30ps,population_shannon_entropy,2500,1.10288395681
master_results,population_diagonal_production_30ps,population_shannon_entropy,2510,1.10386905831
master_results,population_diagonal_production_30ps,population_shannon_entropy,2520,1.10484945924
master_results,population_diagonal_production_30ps,population_shannon_entropy,2530,1.1058252576
master_results,population_diagonal_production_30ps,population_shannon_entropy,2540,1.10679658651
master_results,population_diagonal_production_30ps,population_shannon_entropy,2550,1.10776352685
master_results,population_diagonal_production_30ps,population_shannon_entropy,2560,1.10872618089
master_results,population_diagonal_production_30ps,population_shannon_entropy,2570,1.10968462637
master_results,population_diagonal_production_30ps,population_shannon_entropy,2580,1.11063892545
master_results,population_diagonal_production_30ps,population_shannon_entropy,2590,1.1115891764
master_results,population_diagonal_production_30ps,population_shannon_entropy,2600,1.11253543151
master_results,population_diagonal_production_30ps,population_shannon_entropy,2610,1.11347774076
master_results,population_diagonal_production_30ps,population_shannon_entropy,2620,1.1144161671
master_results,population_diagonal_production_30ps,population_shannon_entropy,2630,1.11535076027
master_results,population_diagonal_production_30ps,population_shannon_entropy,2640,1.11628158793
master_results,population_diagonal_production_30ps,population_shannon_entropy,2650,1.11720868716
master_results,population_diagonal_production_30ps,population_shannon_entropy,2660,1.11813209971
master_results,population_diagonal_production_30ps,population_shannon_entropy,2670,1.11905186614
master_results,population_diagonal_production_30ps,population_shannon_entropy,2680,1.11996802587
master_results,population_diagonal_production_30ps,population_shannon_entropy,2690,1.12088061702
master_results,population_diagonal_production_30ps,population_shannon_entropy,2700,1.12178967222
master_results,population_diagonal_production_30ps,population_shannon_entropy,2710,1.12269522064
master_results,population_diagonal_production_30ps,population_shannon_entropy,2720,1.12359731464
master_results,population_diagonal_production_30ps,population_shannon_entropy,2730,1.12449597595
master_results,population_diagonal_production_30ps,population_shannon_entropy,2740,1.12539122699
master_results,population_diagonal_production_30ps,population_shannon_entropy,2750,1.12628309881
master_results,population_diagonal_production_30ps,population_shannon_entropy,2760,1.12717163748
master_results,population_diagonal_production_30ps,population_shannon_entropy,2770,1.12805685889
master_results,population_diagonal_production_30ps,population_shannon_entropy,2780,1.12893878414
master_results,population_diagonal_production_30ps,population_shannon_entropy,2790,1.12981743868
master_results,population_diagonal_production_30ps,population_shannon_entropy,2800,1.13069285808
master_results,population_diagonal_production_30ps,population_shannon_entropy,2810,1.13156505796
master_results,population_diagonal_production_30ps,population_shannon_entropy,2820,1.13243405949
master_results,population_diagonal_production_30ps,population_shannon_entropy,2830,1.13329989316
master_results,population_diagonal_production_30ps,population_shannon_entropy,2840,1.1341625896
master_results,population_diagonal_production_30ps,population_shannon_entropy,2850,1.1350221594
master_results,population_diagonal_production_30ps,population_shannon_entropy,2860,1.13587862564
master_results,population_diagonal_production_30ps,population_shannon_entropy,2870,1.1367320049
master_results,population_diagonal_production_30ps,population_shannon_entropy,2880,1.13758233751
master_results,population_diagonal_production_30ps,population_shannon_entropy,2890,1.13842963791
master_results,population_diagonal_production_30ps,population_shannon_entropy,2900,1.13927392001
master_results,population_diagonal_production_30ps,population_shannon_entropy,2910,1.14011520488
master_results,population_diagonal_production_30ps,population_shannon_entropy,2920,1.14095351072
master_results,population_diagonal_production_30ps,population_shannon_entropy,2930,1.14178885671
master_results,population_diagonal_production_30ps,population_shannon_entropy,2940,1.14262128011
master_results,population_diagonal_production_30ps,population_shannon_entropy,2950,1.14345078702
master_results,population_diagonal_production_30ps,population_shannon_entropy,2960,1.14427739661
master_results,population_diagonal_production_30ps,population_shannon_entropy,2970,1.14510112625
master_results,population_diagonal_production_30ps,population_shannon_entropy,2980,1.14592199552
master_results,population_diagonal_production_30ps,population_shannon_entropy,2990,1.14674002225
master_results,population_diagonal_production_30ps,population_shannon_entropy,3000,1.14755522269
master_results,population_diagonal_production_30ps,population_shannon_entropy,3010,1.14854458651
master_results,population_diagonal_production_30ps,population_shannon_entropy,3020,1.15002153668
master_results,population_diagonal_production_30ps,population_shannon_entropy,3030,1.15223621673
master_results,population_diagonal_production_30ps,population_shannon_entropy,3040,1.1551911736
master_results,population_diagonal_production_30ps,population_shannon_entropy,3050,1.15855940632
master_results,population_diagonal_production_30ps,population_shannon_entropy,3060,1.16189778597
master_results,population_diagonal_production_30ps,population_shannon_entropy,3070,1.16488640447
master_results,population_diagonal_production_30ps,population_shannon_entropy,3080,1.16741336064
master_results,population_diagonal_production_30ps,population_shannon_entropy,3090,1.16952114758
master_results,population_diagonal_production_30ps,population_shannon_entropy,3100,1.17131193944
master_results,population_diagonal_production_30ps,population_shannon_entropy,3110,1.17288124652
master_results,population_diagonal_production_30ps,population_shannon_entropy,3120,1.17429504886
master_results,population_diagonal_production_30ps,population_shannon_entropy,3130,1.17559361921
master_results,population_diagonal_production_30ps,population_shannon_entropy,3140,1.17680167925
master_results,population_diagonal_production_30ps,population_shannon_entropy,3150,1.17793482272
master_results,population_diagonal_production_30ps,population_shannon_entropy,3160,1.17900231908
master_results,population_diagonal_production_30ps,population_shannon_entropy,3170,1.18000975146
master_results,population_diagonal_production_30ps,population_shannon_entropy,3180,1.1809625118
master_results,population_diagonal_production_30ps,population_shannon_entropy,3190,1.18186816705
master_results,population_diagonal_production_30ps,population_shannon_entropy,3200,1.18273591648
master_results,population_diagonal_production_30ps,population_shannon_entropy,3210,1.18357390338
master_results,population_diagonal_production_30ps,population_shannon_entropy,3220,1.18438688446
master_results,population_diagonal_production_30ps,population_shannon_entropy,3230,1.18517605794
master_results,population_diagonal_production_30ps,population_shannon_entropy,3240,1.18594082731
master_results,population_diagonal_production_30ps,population_shannon_entropy,3250,1.18668084981
master_results,population_diagonal_production_30ps,population_shannon_entropy,3260,1.1873972797
master_results,population_diagonal_production_30ps,population_shannon_entropy,3270,1.18809344787
master_results,population_diagonal_production_30ps,population_shannon_entropy,3280,1.18877233816
master_results,population_diagonal_production_30ps,population_shannon_entropy,3290,1.18943712247
master_results,population_diagonal_production_30ps,population_shannon_entropy,3300,1.19009014363
master_results,population_diagonal_production_30ps,population_shannon_entropy,3310,1.19073344407
master_results,population_diagonal_production_30ps,population_shannon_entropy,3320,1.19136826067
master_results,population_diagonal_production_30ps,population_shannon_entropy,3330,1.19199533064
master_results,population_diagonal_production_30ps,population_shannon_entropy,3340,1.19261534784
master_results,population_diagonal_production_30ps,population_shannon_entropy,3350,1.19322905615
master_results,population_diagonal_production_30ps,population_shannon_entropy,3360,1.19383700789
master_results,population_diagonal_production_30ps,population_shannon_entropy,3370,1.19443976131
master_results,population_diagonal_production_30ps,population_shannon_entropy,3380,1.19503783938
master_results,population_diagonal_production_30ps,population_shannon_entropy,3390,1.1956316753
master_results,population_diagonal_production_30ps,population_shannon_entropy,3400,1.19622156526
master_results,population_diagonal_production_30ps,population_shannon_entropy,3410,1.19680786186
master_results,population_diagonal_production_30ps,population_shannon_entropy,3420,1.19739082481
master_results,population_diagonal_production_30ps,population_shannon_entropy,3430,1.19797068412
master_results,population_diagonal_production_30ps,population_shannon_entropy,3440,1.19854766149
master_results,population_diagonal_production_30ps,population_shannon_entropy,3450,1.19912196737
master_results,population_diagonal_production_30ps,population_shannon_entropy,3460,1.19969380121
master_results,population_diagonal_production_30ps,population_shannon_entropy,3470,1.20026335095
master_results,population_diagonal_production_30ps,population_shannon_entropy,3480,1.20083077308
master_results,population_diagonal_production_30ps,population_shannon_entropy,3490,1.20139620003
master_results,population_diagonal_production_30ps,population_shannon_entropy,3500,1.20195975278
master_results,population_diagonal_production_30ps,population_shannon_entropy,3510,1.20252152689
master_results,population_diagonal_production_30ps,population_shannon_entropy,3520,1.20308160934
master_results,population_diagonal_production_30ps,population_shannon_entropy,3530,1.20364007757
master_results,population_diagonal_production_30ps,population_shannon_entropy,3540,1.20419700168
master_results,population_diagonal_production_30ps,population_shannon_entropy,3550,1.20475244686
master_results,population_diagonal_production_30ps,population_shannon_entropy,3560,1.20530647223
master_results,population_diagonal_production_30ps,population_shannon_entropy,3570,1.20585912742
master_results,population_diagonal_production_30ps,population_shannon_entropy,3580,1.20641045832
master_results,population_diagonal_production_30ps,population_shannon_entropy,3590,1.20696050961
master_results,population_diagonal_production_30ps,population_shannon_entropy,3600,1.20750931826
master_results,population_diagonal_production_30ps,population_shannon_entropy,3610,1.20805691719
master_results,population_diagonal_production_30ps,population_shannon_entropy,3620,1.20860333757
master_results,population_diagonal_production_30ps,population_shannon_entropy,3630,1.2091486061
master_results,population_diagonal_production_30ps,population_shannon_entropy,3640,1.20969274817
master_results,population_diagonal_production_30ps,population_shannon_entropy,3650,1.21023578626
master_results,population_diagonal_production_30ps,population_shannon_entropy,3660,1.2107777416
master_results,population_diagonal_production_30ps,population_shannon_entropy,3670,1.21131863172
master_results,population_diagonal_production_30ps,population_shannon_entropy,3680,1.21185847511
master_results,population_diagonal_production_30ps,population_shannon_entropy,3690,1.21239728701
master_results,population_diagonal_production_30ps,population_shannon_entropy,3700,1.21293508068
master_results,population_diagonal_production_30ps,population_shannon_entropy,3710,1.21347186893
master_results,population_diagonal_production_30ps,population_shannon_entropy,3720,1.21400766337
master_results,population_diagonal_production_30ps,population_shannon_entropy,3730,1.21454247528
master_results,population_diagonal_production_30ps,population_shannon_entropy,3740,1.21507631442
master_results,population_diagonal_production_30ps,population_shannon_entropy,3750,1.21560919002
master_results,population_diagonal_production_30ps,population_shannon_entropy,3760,1.21614110996
master_results,population_diagonal_production_30ps,population_shannon_entropy,3770,1.21667208304
master_results,population_diagonal_production_30ps,population_shannon_entropy,3780,1.21720211633
master_results,population_diagonal_production_30ps,population_shannon_entropy,3790,1.21773121624
master_results,population_diagonal_production_30ps,population_shannon_entropy,3800,1.21825938962
master_results,population_diagonal_production_30ps,population_shannon_entropy,3810,1.21878664256
master_results,population_diagonal_production_30ps,population_shannon_entropy,3820,1.21931298048
master_results,population_diagonal_production_30ps,population_shannon_entropy,3830,1.21983840863
master_results,population_diagonal_production_30ps,population_shannon_entropy,3840,1.22036293214
master_results,population_diagonal_production_30ps,population_shannon_entropy,3850,1.22088655535
master_results,population_diagonal_production_30ps,population_shannon_entropy,3860,1.22140928346
master_results,population_diagonal_production_30ps,population_shannon_entropy,3870,1.22193111868
master_results,population_diagonal_production_30ps,population_shannon_entropy,3880,1.22245206819
master_results,population_diagonal_production_30ps,population_shannon_entropy,3890,1.22297213506
master_results,population_diagonal_production_30ps,population_shannon_entropy,3900,1.22349132279
master_results,population_diagonal_production_30ps,population_shannon_entropy,3910,1.22400963498
master_results,population_diagonal_production_30ps,population_shannon_entropy,3920,1.22452707506
master_results,population_diagonal_production_30ps,population_shannon_entropy,3930,1.22504364644
master_results,population_diagonal_production_30ps,population_shannon_entropy,3940,1.2255593521
master_results,population_diagonal_production_30ps,population_shannon_entropy,3950,1.22607419515
master_results,population_diagonal_production_30ps,population_shannon_entropy,3960,1.22658817989
master_results,population_diagonal_production_30ps,population_shannon_entropy,3970,1.22710130845
master_results,population_diagonal_production_30ps,population_shannon_entropy,3980,1.22761358377
master_results,population_diagonal_production_30ps,population_shannon_entropy,3990,1.22812500847
master_results,population_diagonal_production_30ps,population_shannon_entropy,4000,1.22863558612
master_results,population_diagonal_production_30ps,population_shannon_entropy,4010,1.22930785231
master_results,population_diagonal_production_30ps,population_shannon_entropy,4020,1.23044566578
master_results,population_diagonal_production_30ps,population_shannon_entropy,4030,1.23227358092
master_results,population_diagonal_production_30ps,population_shannon_entropy,4040,1.2347718893
master_results,population_diagonal_production_30ps,population_shannon_entropy,4050,1.23762683562
master_results,population_diagonal_production_30ps,population_shannon_entropy,4060,1.24043474764
master_results,population_diagonal_production_30ps,population_shannon_entropy,4070,1.24291425784
master_results,population_diagonal_production_30ps,population_shannon_entropy,4080,1.24497391248
master_results,population_diagonal_production_30ps,population_shannon_entropy,4090,1.2466581223
master_results,population_diagonal_production_30ps,population_shannon_entropy,4100,1.2480609415
master_results,population_diagonal_production_30ps,population_shannon_entropy,4110,1.24926814091
master_results,population_diagonal_production_30ps,population_shannon_entropy,4120,1.25033821776
master_results,population_diagonal_production_30ps,population_shannon_entropy,4130,1.25130661934
master_results,population_diagonal_production_30ps,population_shannon_entropy,4140,1.25219503855
master_results,population_diagonal_production_30ps,population_shannon_entropy,4150,1.25301723212
master_results,population_diagonal_production_30ps,population_shannon_entropy,4160,1.2537815851
master_results,population_diagonal_production_30ps,population_shannon_entropy,4170,1.25449341451
master_results,population_diagonal_production_30ps,population_shannon_entropy,4180,1.25515790124
master_results,population_diagonal_production_30ps,population_shannon_entropy,4190,1.25578202001
master_results,population_diagonal_production_30ps,population_shannon_entropy,4200,1.25637398578
master_results,population_diagonal_production_30ps,population_shannon_entropy,4210,1.25694089634
master_results,population_diagonal_production_30ps,population_shannon_entropy,4220,1.25748683707
master_results,population_diagonal_production_30ps,population_shannon_entropy,4230,1.25801246863
master_results,population_diagonal_production_30ps,population_shannon_entropy,4240,1.25851753583
master_results,population_diagonal_production_30ps,population_shannon_entropy,4250,1.25900168277
master_results,population_diagonal_production_30ps,population_shannon_entropy,4260,1.25946599575
master_results,population_diagonal_production_30ps,population_shannon_entropy,4270,1.25991341759
master_results,population_diagonal_production_30ps,population_shannon_entropy,4280,1.26034669907
master_results,population_diagonal_production_30ps,population_shannon_entropy,4290,1.26076862252
master_results,population_diagonal_production_30ps,population_shannon_entropy,4300,1.26118124771
master_results,population_diagonal_production_30ps,population_shannon_entropy,4310,1.2615863319
master_results,population_diagonal_production_30ps,population_shannon_entropy,4320,1.26198486406
master_results,population_diagonal_production_30ps,population_shannon_entropy,4330,1.26237769813
master_results,population_diagonal_production_30ps,population_shannon_entropy,4340,1.26276545885
master_results,population_diagonal_production_30ps,population_shannon_entropy,4350,1.26314870026
master_results,population_diagonal_production_30ps,population_shannon_entropy,4360,1.26352793778
master_results,population_diagonal_production_30ps,population_shannon_entropy,4370,1.26390365748
master_results,population_diagonal_production_30ps,population_shannon_entropy,4380,1.26427628369
master_results,population_diagonal_production_30ps,population_shannon_entropy,4390,1.26464623734
master_results,population_diagonal_production_30ps,population_shannon_entropy,4400,1.26501383163
master_results,population_diagonal_production_30ps,population_shannon_entropy,4410,1.26537933349
master_results,population_diagonal_production_30ps,population_shannon_entropy,4420,1.26574295705
master_results,population_diagonal_production_30ps,population_shannon_entropy,4430,1.26610491041
master_results,population_diagonal_production_30ps,population_shannon_entropy,4440,1.26646538549
master_results,population_diagonal_production_30ps,population_shannon_entropy,4450,1.26682456784
master_results,population_diagonal_production_30ps,population_shannon_entropy,4460,1.26718263102
master_results,population_diagonal_production_30ps,population_shannon_entropy,4470,1.26753972978
master_results,population_diagonal_production_30ps,population_shannon_entropy,4480,1.2678959991
master_results,population_diagonal_production_30ps,population_shannon_entropy,4490,1.26825155346
master_results,population_diagonal_production_30ps,population_shannon_entropy,4500,1.26860648934
master_results,population_diagonal_production_30ps,population_shannon_entropy,4510,1.26896088902
master_results,population_diagonal_production_30ps,population_shannon_entropy,4520,1.26931482588
master_results,population_diagonal_production_30ps,population_shannon_entropy,4530,1.26966835995
master_results,population_diagonal_production_30ps,population_shannon_entropy,4540,1.27002155246
master_results,population_diagonal_production_30ps,population_shannon_entropy,4550,1.27037445158
master_results,population_diagonal_production_30ps,population_shannon_entropy,4560,1.2707271014
master_results,population_diagonal_production_30ps,population_shannon_entropy,4570,1.27107954258
master_results,population_diagonal_production_30ps,population_shannon_entropy,4580,1.27143181015
master_results,population_diagonal_production_30ps,population_shannon_entropy,4590,1.2717839351
master_results,population_diagonal_production_30ps,population_shannon_entropy,4600,1.27213594564
master_results,population_diagonal_production_30ps,population_shannon_entropy,4610,1.27248786648
master_results,population_diagonal_production_30ps,population_shannon_entropy,4620,1.27283971475
master_results,population_diagonal_production_30ps,population_shannon_entropy,4630,1.27319151533
master_results,population_diagonal_production_30ps,population_shannon_entropy,4640,1.27354328023
master_results,population_diagonal_production_30ps,population_shannon_entropy,4650,1.27389501865
master_results,population_diagonal_production_30ps,population_shannon_entropy,4660,1.27424674717
master_results,population_diagonal_production_30ps,population_shannon_entropy,4670,1.27459847562
master_results,population_diagonal_production_30ps,population_shannon_entropy,4680,1.27495021779
master_results,population_diagonal_production_30ps,population_shannon_entropy,4690,1.27530197133
master_results,population_diagonal_production_30ps,population_shannon_entropy,4700,1.27565374496
master_results,population_diagonal_production_30ps,population_shannon_entropy,4710,1.27600554655
master_results,population_diagonal_production_30ps,population_shannon_entropy,4720,1.27635738098
master_results,population_diagonal_production_30ps,population_shannon_entropy,4730,1.27670925554
master_results,population_diagonal_production_30ps,population_shannon_entropy,4740,1.27706116365
master_results,population_diagonal_production_30ps,population_shannon_entropy,4750,1.2774131129
master_results,population_diagonal_production_30ps,population_shannon_entropy,4760,1.27776510192
master_results,population_diagonal_production_30ps,population_shannon_entropy,4770,1.27811713568
master_results,population_diagonal_production_30ps,population_shannon_entropy,4780,1.27846921172
master_results,population_diagonal_production_30ps,population_shannon_entropy,4790,1.27882133138
master_results,population_diagonal_production_30ps,population_shannon_entropy,4800,1.27917349261
master_results,population_diagonal_production_30ps,population_shannon_entropy,4810,1.2795257004
master_results,population_diagonal_production_30ps,population_shannon_entropy,4820,1.27987794457
master_results,population_diagonal_production_30ps,population_shannon_entropy,4830,1.28023022947
master_results,population_diagonal_production_30ps,population_shannon_entropy,4840,1.2805825531
master_results,population_diagonal_production_30ps,population_shannon_entropy,4850,1.28093491471
master_results,population_diagonal_production_30ps,population_shannon_entropy,4860,1.28128731237
master_results,population_diagonal_production_30ps,population_shannon_entropy,4870,1.2816397496
master_results,population_diagonal_production_30ps,population_shannon_entropy,4880,1.28199221249
master_results,population_diagonal_production_30ps,population_shannon_entropy,4890,1.28234470531
master_results,population_diagonal_production_30ps,population_shannon_entropy,4900,1.28269722535
master_results,population_diagonal_production_30ps,population_shannon_entropy,4910,1.28304977315
master_results,population_diagonal_production_30ps,population_shannon_entropy,4920,1.28340234267
master_results,population_diagonal_production_30ps,population_shannon_entropy,4930,1.28375493092
master_results,population_diagonal_production_30ps,population_shannon_entropy,4940,1.28410753832
master_results,population_diagonal_production_30ps,population_shannon_entropy,4950,1.28446016018
master_results,population_diagonal_production_30ps,population_shannon_entropy,4960,1.28481279531
master_results,population_diagonal_production_30ps,population_shannon_entropy,4970,1.28516544168
master_results,population_diagonal_production_30ps,population_shannon_entropy,4980,1.2855180939
master_results,population_diagonal_production_30ps,population_shannon_entropy,4990,1.28587075043
master_results,population_diagonal_production_30ps,population_shannon_entropy,5000,1.28622340899
master_results,population_diagonal_production_30ps,population_shannon_entropy,5010,1.28672746086
master_results,population_diagonal_production_30ps,population_shannon_entropy,5020,1.28767901552
master_results,population_diagonal_production_30ps,population_shannon_entropy,5030,1.28929377025
master_results,population_diagonal_production_30ps,population_shannon_entropy,5040,1.29154519511
master_results,population_diagonal_production_30ps,population_shannon_entropy,5050,1.29412815571
master_results,population_diagonal_production_30ps,population_shannon_entropy,5060,1.29665841169
master_results,population_diagonal_production_30ps,population_shannon_entropy,5070,1.2988726214
master_results,population_diagonal_production_30ps,population_shannon_entropy,5080,1.30068852583
master_results,population_diagonal_production_30ps,population_shannon_entropy,5090,1.30215082622
master_results,population_diagonal_production_30ps,population_shannon_entropy,5100,1.30334925984
master_results,population_diagonal_production_30ps,population_shannon_entropy,5110,1.30436464764
master_results,population_diagonal_production_30ps,population_shannon_entropy,5120,1.30525183896
master_results,population_diagonal_production_30ps,population_shannon_entropy,5130,1.3060439743
master_results,population_diagonal_production_30ps,population_shannon_entropy,5140,1.30676137297
master_results,population_diagonal_production_30ps,population_shannon_entropy,5150,1.30741700213
master_results,population_diagonal_production_30ps,population_shannon_entropy,5160,1.30801879139
master_results,population_diagonal_production_30ps,population_shannon_entropy,5170,1.30857216209
master_results,population_diagonal_production_30ps,population_shannon_entropy,5180,1.30908202118
master_results,population_diagonal_production_30ps,population_shannon_entropy,5190,1.30955495862
master_results,population_diagonal_production_30ps,population_shannon_entropy,5200,1.30999864165
master_results,population_diagonal_production_30ps,population_shannon_entropy,5210,1.31041955601
master_results,population_diagonal_production_30ps,population_shannon_entropy,5220,1.31082155885
master_results,population_diagonal_production_30ps,population_shannon_entropy,5230,1.31120539186
master_results,population_diagonal_production_30ps,population_shannon_entropy,5240,1.31157050939
master_results,population_diagonal_production_30ps,population_shannon_entropy,5250,1.31191693957
master_results,population_diagonal_production_30ps,population_shannon_entropy,5260,1.31224566584
master_results,population_diagonal_production_30ps,population_shannon_entropy,5270,1.3125589791
master_results,population_diagonal_production_30ps,population_shannon_entropy,5280,1.31285966736
master_results,population_diagonal_production_30ps,population_shannon_entropy,5290,1.31315033152
master_results,population_diagonal_production_30ps,population_shannon_entropy,5300,1.31343310964
master_results,population_diagonal_production_30ps,population_shannon_entropy,5310,1.31370934585
master_results,population_diagonal_production_30ps,population_shannon_entropy,5320,1.31398006943
