run_id,source,name,url,status,file,sha256,timestamp_utc
20260425T111325Z,pubchem,pubchem_compound_104865_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/104865/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_104865_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_6918290_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6918290/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_6918290_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_444695_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/444695/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_444695_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_9949641_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9949641/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_9949641_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_11354606_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11354606/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_11354606_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_126941_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/126941/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_126941_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_148124_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/148124/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_148124_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_6440397_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6440397/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_6440397_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_6918641_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6918641/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_6918641_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_104850_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/104850/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_104850_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_457813_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/457813/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_457813_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_6167_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6167/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_6167_pugview.json,,20260425T111325Z
20260425T111325Z,rcsb,rcsb_tubulin_core_entries,https://data.rcsb.org/rest/v1/core/entry/{entry_id},ok,data\raw\public_api\20260425T111325Z\rcsb_tubulin_core_entries.json,,20260425T111325Z
